id,area,bathrooms,bedrooms,condo_fee,parking_spots,attached_rooms,type,lat,lon,year_built,overall_condition,has_elevator,leasures_available,price
2014,480,,,0,5,5,apartment,,-35.1984438,1988,Score 3,nop,BARBECUE SPACE,5300000
905,200,,,,,,,-5.8718809,,,Score 5,yes,"POOL,barbecue space",270000
631,53,1,2,250,1,1,apartment,-5.8821365,-35.1722172,1967,Score 5,y,"playground,SPORTS COURT",244900
3726,49,1,2,0,1,0,apartment,-5.8768735,-35.2236066,2004,Score 5,Yes,,204900
1974,146,3,3,0,3,3,apartment,-5.800734,-35.1970047,,Score 5,yes,BARBECUE SPACE,680000
162,98,2,3,728,2,1,apartment,-5.7941845,-35.2063996,,Score 5,yes,"BARBECUE SPACE,GYM",490000
2934,111,2,3,980,2,2,apartment,-5.8226937,-35.2126403,,Score 7,yes,"GYM,playground,SPORTS COURT",365000
2653,60,2,2,0,1,1,apartment,-5.8208253,-35.2081237,,Score 4,yes,,200000
4296,190,5,3,1100,3,3,apartment,-5.7870581,-35.1983806,1960,Score 8,yes,"BARBECUE SPACE,STEAM ROOM,gym,PLAYGROUND",750000
617,60,1,1,0,2,0,house,-5.8821365,-35.1722172,1964,Score 4,yes,,75000
3753,163,1,4,0,2,1,house,-5.8250648,-35.235023,2003,Score 4,y,,280000
1431,98,1,2,750,2,1,apartment,-5.8226937,-35.2126403,2001,Score 4,yes,"POOL,GYM,PLAYGROUND",480000
547,60,2,2,400,1,2,apartment,-5.8821365,-35.1722172,2004,Score 2,nop,"POOL,sports court",370000
3084,220,3,3,0,2,2,house,-5.8544575,-35.2367511,,Score 7,y,,320000
4343,80,3,2,700,1,1,apartment,-5.808338,-35.2051046,1973,Score 7,y,pool,260000
3988,59,2,2,0,1,1,apartment,-5.8821365,-35.1722172,1958,Score 5,y,,235000
2222,98,1,3,895,2,1,apartment,-5.8032096,-35.2002054,,Score 5,y,"BARBECUE SPACE,GYM,PLAYGROUND,SPORTS COURT",410000
2473,50,1,2,0,1,0,apartment,-5.8250648,-35.235023,,Score 4,yes,BARBECUE SPACE,110000
3305,108,3,3,700,2,3,apartment,-5.8226937,-35.2126403,1968,Score 5,No,"barbecue space,gym,SPORTS COURT",500000
3750,217,1,2,0,0,1,house,-5.8610066,-35.2337678,2001,Score 4,y,barbecue space,290000
1861,130,3,3,0,3,3,apartment,-5.8226937,-35.2126403,1981,Score 6,no,barbecue space,704108
640,285,5,3,0,2,3,house,-5.7999595,-35.2125372,2005,Score 5,y,,750000
2764,94,1,3,390,2,1,apartment,-5.8821365,-35.1722172,,Score 4,y,"BARBECUE SPACE,SPORTS COURT",420000
637,176,5,3,1100,2,3,apartment,-5.788328,-35.1951542,1965,Score 4,No,"BARBECUE SPACE,playground,SPORTS COURT",660000
4400,81,3,3,371,2,1,apartment,-5.8253734,-35.2113637,2003,Score 5,y,"pool,barbecue space,PLAYGROUND",430000
2763,92,3,3,500,2,1,apartment,-5.8226937,-35.2126403,2004,Score 5,y,"POOL,BARBECUE SPACE,playground,sports court",480000
2096,160,5,3,0,3,3,apartment,-5.7982846,-35.1978866,,Score 5,yes,,950000
3605,75,2,3,305,2,1,apartment,-5.7775126,-35.2013557,1972,Score 5,No,"BARBECUE SPACE,PLAYGROUND,sports court",250000
3010,84,1,3,600,1,1,apartment,-5.7978488,-35.2092207,,Score 6,Yes,"PLAYGROUND,SPORTS COURT",250000
4049,123,4,3,0,2,2,apartment,-5.8347074,-35.2243579,,Score 6,yes,,499000
2758,157,3,4,0,3,3,apartment,-5.8005515,-35.1986193,1958,Score 4,yes,,590000
921,98,3,3,500,2,1,apartment,-5.8088697,-35.199618,,Score 6,Yes,"BARBECUE SPACE,SPORTS COURT",550000
546,83,1,3,500,1,1,apartment,-5.8576398,-35.2014489,2003,Score 5,y,"pool,PLAYGROUND",290000
3386,162,3,4,1100,2,2,apartment,-5.8032096,-35.2002054,1959,Score 5,Yes,"pool,gym,PLAYGROUND",590000
3866,136,2,3,850,2,1,apartment,-5.8073333,-35.2106714,,Score 5,y,barbecue space,535000
2028,106,4,3,450,2,3,apartment,-5.8347074,-35.2243579,,Score 5,No,"POOL,barbecue space,PLAYGROUND",410000
1885,48,0,2,270,0,0,apartment,-5.8768735,-35.2236066,,Score 7,yes,"BARBECUE SPACE,PLAYGROUND",170000
1642,54,1,2,0,1,1,apartment,-5.8576398,-35.2014489,,Score 5,yes,,305000
3244,136,4,4,0,3,3,apartment,-5.8226937,-35.2126403,2006,Score 4,nop,,750000
4591,103,3,3,0,3,2,apartment,-5.7978488,-35.2092207,1973,Score 7,yes,,593200
2097,157,1,3,350,1,1,apartment,-5.8576398,-35.2014489,1971,Score 4,y,"barbecue space,sports court",504000
4164,250,4,4,0,2,2,other,-5.8498415,-35.202868,,Score 5,Yes,,420000
3688,132,3,3,500,1,1,apartment,-5.808596,-35.20447,2004,Score 5,y,PLAYGROUND,220000
4295,57,2,2,268,1,1,apartment,-5.8796695,-35.1973555,2002,Score 5,Yes,"BARBECUE SPACE,PLAYGROUND,sports court",170000
4740,52,2,2,1500,1,1,apartment,-5.8730875,-35.1800373,,Score 4,yes,"barbecue space,PLAYGROUND,SPORTS COURT",300000
836,60,1,2,200,1,0,apartment,-5.8835355,-35.1712843,,Score 5,Yes,,115000
601,90,2,3,100,1,0,apartment,-5.8603397,-35.2094385,1994,Score 4,yes,,130000
3562,54,1,2,600,1,1,apartment,-5.8437235,-35.2214483,1963,Score 5,yes,barbecue space,235000
2309,156,3,3,0,2,1,house,-5.8383971,-35.2222166,1979,Score 5,y,,285000
4121,119,3,3,0,2,2,apartment,-5.8273977,-35.2196792,1973,Score 7,No,pool,650000
1582,100,2,3,660,2,1,apartment,-5.8293084,-35.2060113,,Score 7,no,"GYM,PLAYGROUND,sports court",218000
4073,229,4,4,0,0,2,house,-5.8373475,-35.2213431,2001,Score 5,yes,,360000
3145,56,2,2,360,1,1,apartment,-5.8198444,-35.2109804,,Score 7,y,barbecue space,210000
2530,98,3,3,0,1,2,apartment,-5.8624143,-35.1967263,2001,Score 6,y,,200000
1070,112,3,3,0,2,2,apartment,-5.790886,-35.2023866,,Score 7,nop,,685000
1775,98,3,3,550,2,1,apartment,-5.8088697,-35.199618,2000,Score 6,no,"pool,barbecue space,playground,sports court",530000
4590,59,1,2,300,1,1,apartment,-5.8999907,-35.1759866,2003,Score 5,Yes,"barbecue space,PLAYGROUND",269000
1283,56,1,2,80,1,0,apartment,-5.8576398,-35.2014489,1965,Score 5,y,,110000
3982,98,3,3,600,2,1,apartment,-5.8855448,-35.1775819,,Score 5,nop,barbecue space,299000
4538,60,1,2,300,0,1,apartment,-5.8821365,-35.1722172,2004,Score 4,No,"barbecue space,PLAYGROUND,SPORTS COURT",252000
1836,45,1,1,1224,0,0,apartment,-5.7823372,-35.1946781,2004,Score 4,Yes,"BARBECUE SPACE,gym,playground,SPORTS COURT",255000
3872,130,1,3,0,2,1,apartment,-5.7845495,-35.1984438,,Score 9,Yes,,360000
1019,62,2,3,0,1,1,apartment,-5.8197113,-35.2206827,1972,Score 6,Yes,,260000
2962,375,4,4,0,2,3,house,-5.8697578,-35.205054,2001,Score 6,y,,330000
1326,205,4,3,0,3,3,apartment,-5.8005515,-35.1986193,1970,Score 6,Yes,barbecue space,680000
475,165,1,2,0,2,1,house,-5.8633093,-35.2324324,,Score 4,yes,,200000
4006,55,1,2,0,1,1,other,-5.8821365,-35.1722172,,Score 4,Yes,,389000
1651,162,4,4,1100,2,2,apartment,-5.8128407,-35.2050094,2003,Score 5,y,"POOL,STEAM ROOM,gym,playground",480000
3685,60,2,2,0,1,2,house,-5.7930033,-35.2444009,,Score 8,yes,,89900
4099,120,3,3,600,2,2,apartment,-5.8574118,-35.2053003,1986,Score 6,Yes,"GYM,sports court",270000
2423,110,3,3,836,2,3,apartment,-5.8437235,-35.2214483,,Score 6,y,"pool,BARBECUE SPACE,GYM,PLAYGROUND,SPORTS COURT",490000
2305,110,3,3,0,2,3,apartment,-5.8240873,-35.2108871,1964,Score 5,Yes,,683546
2399,72,2,3,0,1,1,apartment,-5.8636826,-35.2153349,2006,Score 5,no,,320000
1373,57,2,2,400,1,1,apartment,-5.7990501,-35.1984015,,Score 5,yes,sports court,245000
739,55,2,2,220,2,1,apartment,-5.8753421,-35.2254937,,Score 5,yes,SPORTS COURT,245000
4423,57,2,2,340,1,1,apartment,-5.8423717,-35.2170631,,Score 5,nop,"PLAYGROUND,sports court",280000
2986,96,3,3,0,2,1,apartment,-5.8073333,-35.2106714,,Score 5,y,,280000
867,44,1,1,1200,1,0,apartment,-5.7845495,-35.1984438,1964,Score 4,Yes,"steam room,sports court",260000
1140,103,1,3,450,3,1,apartment,-5.8347074,-35.2243579,,Score 7,No,"POOL,barbecue space,PLAYGROUND",370000
997,163,1,4,0,2,1,house,-5.8250648,-35.235023,,Score 8,y,BARBECUE SPACE,280000
1337,64,3,2,0,1,2,apartment,-5.7869014,-35.1902633,1999,Score 4,nop,,325000
541,98,1,3,750,2,1,apartment,-5.8226937,-35.2126403,1999,Score 6,y,"barbecue space,GYM",430000
1099,80,2,3,640,1,2,apartment,-5.7978488,-35.2092207,,Score 5,Yes,"barbecue space,PLAYGROUND,sports court",240000
1132,87,3,3,481,2,1,apartment,-5.8286255,-35.2226081,2006,Score 6,y,"POOL,playground",490000
3749,57,2,2,300,1,1,apartment,-5.8209603,-35.2182387,,Score 4,yes,barbecue space,270000
2520,109,4,3,920,3,3,apartment,-5.8254158,-35.207896,1965,Score 2,y,"pool,PLAYGROUND,SPORTS COURT",550000
3975,31,1,1,700,1,1,apartment,-5.783788,-35.1913745,,Score 4,no,"BARBECUE SPACE,PLAYGROUND",165000
59,221,3,4,800,3,3,apartment,-5.8372462,-35.2137906,,Score 5,no,"BARBECUE SPACE,GYM",580000
4422,92,3,3,411,2,1,apartment,-5.866905,-35.2162536,1973,Score 6,Yes,"PLAYGROUND,sports court",400000
1938,55,2,2,250,1,1,apartment,-5.7902697,-35.1994187,2004,Score 4,Yes,PLAYGROUND,330000
4157,51,1,2,0,1,0,apartment,-5.7372347,-35.2360433,,Score 4,Yes,,119900
4710,75,3,3,350,2,1,apartment,-5.7868405,-35.2063287,1999,Score 2,Yes,,310000
1078,96,3,3,0,2,3,apartment,-5.796771,-35.200507,,Score 4,yes,,430000
2702,75,2,3,330,0,1,apartment,-5.7775126,-35.2013557,2002,Score 5,Yes,SPORTS COURT,260000
2893,98,3,3,1,2,1,apartment,-5.8032096,-35.2002054,1999,Score 5,yes,BARBECUE SPACE,480000
940,75,2,2,320,0,0,apartment,-5.8269204,-35.1985475,1964,Score 5,No,playground,160000
1080,57,2,2,420,1,1,apartment,-5.8032096,-35.2002054,2003,Score 5,yes,playground,260000
187,58,2,2,550,2,1,apartment,-5.8652613,-35.1962325,1961,Score 4,y,"gym,playground",256000
2750,55,2,2,0,1,1,apartment,-5.7982846,-35.1978866,,Score 5,Yes,POOL,210000
2085,180,2,3,0,2,2,house,-5.8226937,-35.2126403,1995,Score 4,y,,320000
4668,361,5,3,0,2,3,house,-5.8269204,-35.1985475,,Score 4,y,,470000
2023,275,3,3,1000,2,3,apartment,-5.7845495,-35.1984438,,Score 6,no,SPORTS COURT,850000
2488,60,1,2,100,1,0,apartment,-5.8886431,-35.1994543,2000,Score 5,Yes,,115000
3734,124,1,3,0,3,0,house,-5.8437235,-35.2214483,1999,Score 5,Yes,,270000
3859,111,3,3,0,2,3,apartment,-5.8226937,-35.2126403,,Score 4,nop,,611912
226,56,1,2,345,1,1,apartment,-5.8502894,-35.2166072,,Score 5,y,"PLAYGROUND,SPORTS COURT",280000
3814,236,3,3,1500,2,3,other,-5.8032096,-35.2002054,2004,Score 4,Yes,"POOL,GYM,playground",515000
1929,56,2,2,630,0,2,apartment,-5.8576398,-35.2014489,1987,Score 4,Yes,"pool,sports court",290000
3560,50,1,2,550,1,0,apartment,-5.8821365,-35.1722172,1990,Score 4,yes,"BARBECUE SPACE,gym",280000
4291,92,2,3,590,2,2,apartment,-5.8821365,-35.1722172,2001,Score 7,no,"pool,playground",425000
1404,56,2,2,0,1,1,apartment,-5.8686163,-35.2305498,,Score 4,No,,170000
2179,136,5,4,1,3,3,apartment,-5.8163039,-35.2204887,,Score 6,No,,870000
697,50,1,2,190,1,0,apartment,-5.8768735,-35.2236066,1993,Score 6,Yes,,105000
1124,98,2,3,945,2,2,apartment,-5.8627911,-35.1994162,1966,Score 4,yes,"barbecue space,gym",425000
2592,64,2,2,700,0,1,apartment,-5.8674964,-35.180586,1966,Score 4,yes,"gym,sports court",300000
4246,56,2,2,350,1,1,apartment,-5.8606852,-35.1989537,1997,Score 5,Yes,"playground,SPORTS COURT",260000
1778,42,1,1,500,1,0,apartment,-5.8751758,-35.1791324,,Score 5,y,"BARBECUE SPACE,PLAYGROUND,sports court",190000
2647,98,3,3,0,2,1,apartment,-5.7874906,-35.1940515,2003,Score 5,yes,barbecue space,449000
1037,85,3,3,800,0,1,apartment,-5.8650038,-35.1933903,1995,Score 6,No,sports court,360000
4379,196,3,3,0,1,1,house,-5.8052788,-35.216278,2005,Score 4,y,,450000
313,105,1,3,0,2,1,apartment,-5.8198444,-35.2109804,,Score 5,yes,,395000
1416,130,1,3,0,0,1,house,-5.7856388,-35.20926,2001,Score 4,Yes,BARBECUE SPACE,179000
1036,45,1,2,200,1,0,apartment,-5.8768735,-35.2236066,,Score 4,yes,BARBECUE SPACE,95000
2159,50,1,1,606,1,0,other,-5.7840027,-35.1946003,1966,Score 3,yes,"pool,BARBECUE SPACE,sports court",250000
3892,55,2,2,250,1,1,apartment,-5.8728601,-35.2238237,1967,Score 5,No,"PLAYGROUND,sports court",190000
1754,212,4,3,0,2,1,house,-5.8273977,-35.2196792,2001,Score 6,yes,,350000
2503,120,2,3,0,2,1,apartment,-5.8799696,-35.1813052,2005,Score 7,y,,380000
2964,85,2,2,365,1,2,apartment,-5.8226937,-35.2126403,1964,Score 4,Yes,"barbecue space,PLAYGROUND,sports court",245000
3095,93,2,3,750,2,1,apartment,-5.8226937,-35.2126403,1973,Score 3,Yes,"barbecue space,GYM,playground",450000
3599,89,3,3,0,1,1,apartment,-5.8633093,-35.2324324,1995,Score 4,yes,,274900
1506,40,1,1,1088,1,1,other,-5.8821365,-35.1722172,1975,Score 7,y,playground,150000
1923,194,2,3,900,3,2,apartment,-5.8226937,-35.2126403,2000,Score 4,y,,380000
448,90,2,3,0,2,1,apartment,-5.7988797,-35.2188577,2001,Score 6,nop,,320000
3322,90,1,3,660,2,1,apartment,-5.8032096,-35.2002054,,Score 6,no,"POOL,barbecue space,PLAYGROUND,sports court",530000
3720,185,2,4,0,2,1,other,-5.7973333,-35.2385826,,Score 5,y,,220000
4742,105,3,3,650,2,1,apartment,-5.8032096,-35.2002054,2010,Score 4,Yes,"BARBECUE SPACE,gym,PLAYGROUND,SPORTS COURT",730000
4584,77,3,3,400,2,1,apartment,-5.8196922,-35.2169549,,Score 5,y,"POOL,playground,sports court",420000
361,200,4,4,500,2,2,house,-5.8633093,-35.2324324,2002,Score 4,Yes,"POOL,playground",790000
2183,67,2,3,0,1,1,apartment,-5.8226937,-35.2126403,2003,Score 6,Yes,,270000
1134,83,2,3,0,2,1,apartment,-5.8701035,-35.1931049,2002,Score 8,yes,,370000
3576,72,2,2,420,0,1,apartment,-5.8089827,-35.2272512,2001,Score 6,No,"POOL,barbecue space,PLAYGROUND",190000
2155,123,5,3,460,2,3,apartment,-5.8347074,-35.2243579,,Score 4,Yes,"POOL,BARBECUE SPACE,PLAYGROUND",510000
1830,56,2,2,0,1,1,apartment,-5.8088697,-35.199618,,Score 5,y,BARBECUE SPACE,240000
1053,250,3,4,0,2,2,house,-5.8226937,-35.2126403,2004,Score 4,y,,500000
22,163,4,4,1100,2,2,apartment,-5.8032096,-35.2002054,,Score 8,yes,"POOL,playground",480000
2066,67,2,2,330,2,1,apartment,-5.8627911,-35.1994162,1997,Score 4,yes,"PLAYGROUND,sports court",339900
1653,106,2,3,900,2,2,apartment,-5.8202913,-35.2208992,2007,Score 2,yes,,450000
3196,280,0,4,0,0,0,other,-5.7982704,-35.2029366,,Score 5,y,barbecue space,650000
2966,90,1,3,310,2,1,apartment,-5.8821365,-35.1722172,,Score 3,y,"barbecue space,playground,sports court",375000
2594,124,5,3,550,2,3,apartment,-5.8347074,-35.2243579,2006,Score 4,Yes,"BARBECUE SPACE,gym,sports court",690000
3722,117,3,3,600,2,3,apartment,-5.8196922,-35.2169549,1987,Score 6,nop,"pool,BARBECUE SPACE,playground",650000
460,75,1,2,600,1,0,apartment,-5.8032096,-35.2002054,1983,Score 6,No,"barbecue space,playground",200000
1067,136,5,3,0,3,3,apartment,-5.8226937,-35.2126403,,Score 5,Yes,,860000
87,50,1,2,100,1,1,apartment,-5.8573861,-35.2449308,2001,Score 5,Yes,,140000
3795,101,3,3,0,2,2,apartment,-5.8811944,-35.1787182,,Score 5,no,,510000
2457,79,1,3,0,1,1,apartment,-5.8437235,-35.2214483,1969,Score 5,yes,,165000
282,123,5,3,550,2,3,apartment,-5.8437235,-35.2214483,,Score 6,no,"barbecue space,playground",690000
462,56,1,2,570,1,1,apartment,-5.8781084,-35.1763299,,Score 5,yes,playground,480000
212,98,1,3,600,2,1,apartment,-5.8576398,-35.2014489,1974,Score 5,yes,"PLAYGROUND,sports court",380000
3504,62,3,2,240,1,1,apartment,-5.866287,-35.1917372,1958,Score 5,no,"GYM,PLAYGROUND",180000
1368,56,2,2,350,1,1,apartment,-5.8208253,-35.2081237,,Score 5,nop,playground,209000
234,71,2,3,319,1,1,apartment,-5.8226937,-35.2126403,,Score 5,no,"BARBECUE SPACE,PLAYGROUND,sports court",286955
2570,50,1,1,0,1,1,other,-5.7845495,-35.1984438,2000,Score 4,y,,230000
597,57,2,2,425,1,1,apartment,-5.8639405,-35.1979088,1988,Score 4,nop,"PLAYGROUND,sports court",270000
4224,85,1,3,0,2,1,apartment,-5.8576398,-35.2014489,1973,Score 5,Yes,,560000
2250,75,1,3,0,2,1,apartment,-5.8313796,-35.2204156,,Score 6,y,,160000
3717,53,2,2,625,1,1,apartment,-5.8821365,-35.1722172,2000,Score 3,Yes,playground,300000
2283,98,2,3,630,2,0,apartment,-5.8010185,-35.2078485,2003,Score 5,No,"playground,sports court",297000
662,75,1,3,560,2,1,apartment,-5.8666079,-35.2088062,,Score 6,Yes,"pool,barbecue space",285000
4736,56,2,2,228,1,1,apartment,-5.8821365,-35.1722172,1974,Score 4,yes,"POOL,playground,SPORTS COURT",180000
2285,212,5,3,850,3,2,apartment,-5.8624143,-35.1967263,2001,Score 8,yes,"barbecue space,playground,SPORTS COURT",580000
4506,55,1,2,258,1,1,apartment,-5.8796695,-35.1973555,,Score 7,No,PLAYGROUND,210000
3534,145,5,3,800,3,3,apartment,-5.8258062,-35.2068965,,Score 6,y,"gym,playground",860000
2328,94,3,3,530,2,1,apartment,-5.8821365,-35.1722172,2002,Score 5,Yes,"pool,BARBECUE SPACE",370000
4765,44,1,1,420,1,1,apartment,-5.8821365,-35.1722172,1964,Score 5,Yes,"barbecue space,PLAYGROUND",198000
779,70,1,3,0,1,1,apartment,-5.8269204,-35.1985475,1988,Score 5,nop,,125000
3733,168,5,3,1500,2,3,apartment,-5.8226937,-35.2126403,1961,Score 5,yes,"BARBECUE SPACE,sports court",500000
3165,112,4,3,0,2,3,apartment,-5.8226937,-35.2126403,1978,Score 4,yes,,800000
3038,160,3,4,0,3,3,apartment,-5.8226937,-35.2126403,1968,Score 5,y,,727500
2960,57,1,2,340,1,1,apartment,-5.8423717,-35.2170631,,Score 4,Yes,playground,235000
4616,68,1,2,500,1,0,apartment,-5.8437235,-35.2214483,2008,Score 5,Yes,"barbecue space,PLAYGROUND,SPORTS COURT",150000
685,58,1,2,450,1,0,apartment,-5.8559951,-35.2043315,,Score 4,yes,"POOL,PLAYGROUND,SPORTS COURT",190000
3463,189,3,3,0,0,3,apartment,-5.8165334,-35.2224341,1974,Score 7,no,,646643
4039,76,3,2,420,1,2,apartment,-5.8352533,-35.2143381,1984,Score 4,nop,"playground,sports court",165000
2171,55,2,2,325,0,0,apartment,-5.8821365,-35.1722172,,Score 4,nop,"barbecue space,playground",240000
2586,85,1,3,500,1,1,apartment,-5.8576398,-35.2014489,1990,Score 5,yes,"POOL,PLAYGROUND",250000
1850,46,1,1,200,1,0,apartment,-5.8821365,-35.1722172,,Score 4,y,,270000
487,97,2,4,900,2,2,apartment,-5.7978488,-35.2092207,1999,Score 4,yes,"POOL,playground",320000
1688,228,1,3,0,2,1,house,-5.8226937,-35.2126403,,Score 6,No,,500000
2230,98,2,3,500,2,1,apartment,-5.7871981,-35.2012834,,Score 5,Yes,"pool,BARBECUE SPACE,PLAYGROUND",570000
3776,56,2,2,380,1,1,apartment,-5.8163039,-35.2204887,1958,Score 5,Yes,"BARBECUE SPACE,PLAYGROUND,SPORTS COURT",220000
782,76,2,2,400,2,0,apartment,-5.8437235,-35.2214483,2004,Score 5,y,"BARBECUE SPACE,PLAYGROUND",240000
521,196,3,2,965,2,1,apartment,-5.8455365,-35.2136399,2003,Score 6,nop,"BARBECUE SPACE,GYM,PLAYGROUND",850000
522,205,5,3,1400,3,3,apartment,-5.8005515,-35.1986193,2003,Score 4,no,"PLAYGROUND,SPORTS COURT",620000
2629,89,2,3,400,2,1,apartment,-5.8152068,-35.2147971,1993,Score 7,yes,,390000
4678,57,2,2,0,1,1,apartment,-5.8437235,-35.2214483,2006,Score 7,No,,220000
2207,300,2,3,0,2,1,house,-5.8633093,-35.2324324,1962,Score 7,yes,,520000
3214,57,2,2,0,2,1,apartment,-5.8226937,-35.2126403,,Score 7,yes,pool,300000
4104,55,1,2,450,2,0,other,-5.876891,-35.1778805,1999,Score 4,y,"pool,BARBECUE SPACE,SPORTS COURT",360000
4318,367,3,3,0,1,1,house,-5.8226937,-35.2126403,,Score 5,Yes,,550000
1511,196,4,3,0,2,1,other,-5.8455365,-35.2136399,,Score 5,yes,,699900
1882,130,2,4,750,2,2,apartment,-5.790886,-35.2023866,,Score 5,no,"gym,playground,sports court",780000
651,58,2,2,258,1,1,apartment,-5.8753421,-35.2254937,,Score 5,Yes,PLAYGROUND,215000
2584,71,3,3,306,1,3,apartment,-5.8666079,-35.2088062,2003,Score 4,no,"barbecue space,playground",300000
2859,190,1,3,0,3,1,house,-5.8553113,-35.2420898,1997,Score 5,Yes,,270000
369,154,2,3,0,2,2,house,-5.8436559,-35.2054656,,Score 6,nop,GYM,260000
3933,260,3,3,0,2,1,house,-5.8624143,-35.1967263,1976,Score 5,Yes,BARBECUE SPACE,520000
118,195,4,4,0,3,3,house,-5.8633093,-35.2324324,1966,Score 6,Yes,,350000
3612,75,2,3,330,1,1,apartment,-5.7775126,-35.2013557,,Score 5,yes,"PLAYGROUND,sports court",260000
2809,200,3,3,0,2,3,house,-5.8088697,-35.199618,2000,Score 5,yes,BARBECUE SPACE,272000
2216,250,2,4,0,1,2,house,-5.8666079,-35.2088062,2003,Score 2,Yes,"POOL,barbecue space",400000
3273,89,3,3,460,2,1,apartment,-5.8633093,-35.2324324,,Score 7,Yes,,360000
1613,123,4,3,0,0,0,apartment,-5.8437235,-35.2214483,,Score 5,yes,,460000
2698,189,3,3,0,2,3,apartment,-5.8165334,-35.2224341,2006,Score 4,yes,,706993
962,180,3,3,0,3,2,other,-5.7869014,-35.1902633,1990,Score 5,y,,790000
2617,119,3,3,650,2,1,apartment,-5.8273977,-35.2196792,,Score 4,no,"GYM,PLAYGROUND,sports court",650000
4550,54,1,2,212,1,1,apartment,-5.8180873,-35.23835015,1990,Score 7,y,PLAYGROUND,246165
2807,240,1,3,0,2,1,house,-5.8437235,-35.2214483,,Score 5,yes,,270000
4445,110,3,3,0,2,1,apartment,-5.8576398,-35.2014489,1963,Score 5,nop,,280000
4010,75,2,3,280,2,1,apartment,-5.7775126,-35.2013557,,Score 4,nop,barbecue space,260000
2185,109,3,3,745,2,1,apartment,-5.8999907,-35.1759866,2004,Score 4,yes,,400000
2615,116,3,3,700,3,3,apartment,-5.8032096,-35.2002054,2000,Score 5,nop,"barbecue space,playground",620000
2037,116,3,3,270,2,2,apartment,-5.8535234,-35.2048314,1975,Score 4,no,"playground,SPORTS COURT",230000
772,92,3,3,470,2,1,apartment,-5.8576398,-35.2014489,1968,Score 4,Yes,"POOL,PLAYGROUND,sports court",390000
1284,80,1,3,550,0,1,apartment,-5.8226937,-35.2126403,,Score 4,yes,"gym,playground",230000
4524,57,2,2,324,1,1,apartment,-5.8502894,-35.2166072,,Score 4,nop,"BARBECUE SPACE,PLAYGROUND",245000
1414,55,2,2,0,0,0,apartment,-5.8226937,-35.2126403,2003,Score 6,yes,,310000
1234,70,3,3,450,2,1,apartment,-5.8897065,-35.1728883,1969,Score 5,No,POOL,330000
4350,37,1,1,380,0,0,other,-5.8768491,-35.1793486,1992,Score 8,Yes,"BARBECUE SPACE,playground",189000
435,77,3,3,300,1,1,apartment,-5.8600136,-35.1998189,,Score 4,Yes,"PLAYGROUND,sports court",275500
1674,98,2,3,0,2,1,apartment,-5.7871981,-35.2012834,2003,Score 6,No,,560000
365,30,0,1,0,0,0,other,-5.8126859,-35.2084239,,Score 4,y,,150000
2459,76,1,3,460,2,1,apartment,-5.8502894,-35.2166072,,Score 5,y,PLAYGROUND,350000
231,98,3,3,0,2,1,apartment,-5.8032096,-35.2002054,,Score 4,yes,,575839
4074,422,,,2000,,,apartment,-5.783788,,2003,Score 4,y,"GYM,PLAYGROUND,SPORTS COURT",2590000
3727,55,3,2,330,1,1,apartment,-5.8053683,-35.2050354,,Score 4,y,"PLAYGROUND,sports court",280000
4026,180,2,2,0,2,1,house,-5.8666079,-35.2088062,2000,Score 4,y,,350000
407,82,3,2,375,1,2,apartment,-5.8738039,-35.1815727,1988,Score 4,Yes,"POOL,playground",398000
2090,56,2,1,664,1,1,apartment,-5.8508602,-35.2049753,1972,Score 5,y,"gym,playground",480000
86,109,2,3,500,1,1,apartment,-5.8666079,-35.2088062,,Score 4,no,"PLAYGROUND,SPORTS COURT",180000
844,117,3,3,500,2,3,apartment,-5.8226937,-35.2126403,1976,Score 4,y,SPORTS COURT,600000
1031,97,1,3,0,2,1,apartment,-5.8226937,-35.2126403,1962,Score 5,y,,380000
2441,200,3,3,1500,2,3,apartment,-5.7869014,-35.1902633,,Score 4,Yes,"PLAYGROUND,SPORTS COURT",740000
4546,136,1,3,0,2,1,apartment,-5.8226937,-35.2126403,1977,Score 5,yes,,889000
2985,92,3,3,300,2,3,apartment,-5.8226937,-35.2126403,,Score 4,Yes,"PLAYGROUND,SPORTS COURT",360000
855,57,3,2,380,1,1,apartment,-5.7893158,-35.1992309,,Score 5,y,"pool,BARBECUE SPACE,playground",329000
78,91,2,3,450,2,1,apartment,-5.8576398,-35.2014489,1990,Score 6,yes,"POOL,PLAYGROUND",480000
2247,55,2,2,400,1,1,apartment,-5.8627911,-35.1994162,2002,Score 5,yes,"BARBECUE SPACE,playground",250000
4367,128,5,3,0,3,3,apartment,-5.8437235,-35.2214483,2004,Score 6,Yes,,620000
3377,55,2,2,310,1,1,apartment,-5.8821365,-35.1722172,,Score 6,No,"PLAYGROUND,SPORTS COURT",250000
2697,179,3,3,1300,2,1,apartment,-5.8032096,-35.2002054,,Score 5,No,"POOL,BARBECUE SPACE,playground,sports court",420000
2694,50,1,2,620,1,0,apartment,-5.8705936,-35.1817559,2005,Score 4,Yes,"BARBECUE SPACE,sports court",200000
2279,30,1,1,525,1,1,apartment,-5.8821365,-35.1722172,2001,Score 6,yes,"GYM,PLAYGROUND,sports court",180000
3312,120,3,3,0,2,3,apartment,-5.8165334,-35.2224341,2003,Score 8,Yes,,794633
